day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;158100;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1688.0
1;158200;STARFRUIT;5029;29;;;;;5037;29;;;;;5033.0;163.0
1;158200;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;1688.0
1;158300;STARFRUIT;5031;1;5030;30;;;5036;1;5037;29;;;5033.5;163.0
1;158300;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;1688.0
1;158400;AMETHYSTS;9996;1;9995;29;;;9998;1;10004;1;10005;29;9997.0;1688.0
1;158400;STARFRUIT;5030;30;;;;;5036;1;5037;29;;;5033.0;163.0
1;158500;STARFRUIT;5035;8;5030;27;;;5036;2;5037;25;;;5035.5;176.171875
1;158500;AMETHYSTS;9998;6;9996;2;9995;25;10004;2;10005;25;;;10001.0;1688.0
1;158600;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1688.0
1;158600;STARFRUIT;5030;22;;;;;5037;22;;;;;5033.5;187.0
1;158700;AMETHYSTS;9996;2;9995;20;;;10002;3;10004;2;10005;20;9999.0;1688.0
1;158700;STARFRUIT;5030;22;;;;;5036;2;5037;20;;;5033.0;187.0
1;158800;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;1688.0
1;158800;STARFRUIT;5030;28;;;;;5037;28;;;;;5033.5;187.0
1;158900;STARFRUIT;5031;1;5030;29;;;5037;30;;;;;5034.0;187.0
1;158900;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;1688.0
1;159000;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;1688.0
1;159000;STARFRUIT;5031;26;;;;;5036;5;5038;26;;;5033.5;187.0
1;159100;AMETHYSTS;9995;28;;;;;10002;2;10005;28;;;9998.5;1688.0
1;159100;STARFRUIT;5031;28;;;;;5038;28;;;;;5034.5;187.0
1;159200;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;1688.0
1;159200;STARFRUIT;5031;25;;;;;5036;6;5038;25;;;5033.5;187.0
1;159300;STARFRUIT;5031;29;;;;;5038;29;;;;;5034.5;187.0
1;159300;AMETHYSTS;9998;10;9996;2;9995;27;10004;2;10005;27;;;10001.0;1688.0
1;159400;AMETHYSTS;9998;3;9996;2;9995;20;10004;2;10005;20;;;10001.0;1688.0
1;159400;STARFRUIT;5035;4;5032;3;5031;22;5038;22;;;;;5036.5;187.0
1;159500;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;1688.0
1;159500;STARFRUIT;5030;25;;;;;5038;25;;;;;5034.0;187.0
1;159600;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;1688.0
1;159600;STARFRUIT;5031;6;5030;22;;;5037;22;;;;;5034.0;187.0
1;159700;STARFRUIT;5030;24;;;;;5037;24;;;;;5033.5;187.0
1;159700;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1688.0
1;159800;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1688.0
1;159800;STARFRUIT;5029;25;;;;;5034;5;5036;25;;;5031.5;187.0
1;159900;AMETHYSTS;9996;2;9995;27;;;10002;2;10004;2;10005;27;9999.0;1688.0
1;159900;STARFRUIT;5030;8;5029;29;;;5031;5;5036;29;;;5030.5;187.0
1;160000;AMETHYSTS;9996;2;9995;22;;;9998;1;10002;1;10004;2;9997.0;1688.0
1;160000;STARFRUIT;5029;24;;;;;5036;24;;;;;5032.5;194.96875
1;160100;STARFRUIT;5029;23;;;;;5035;1;5036;22;;;5032.0;192.49609375
1;160100;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1688.0
1;160200;AMETHYSTS;9998;8;9996;2;9995;24;10004;2;10005;24;;;10001.0;1688.0
1;160200;STARFRUIT;5029;7;5028;26;;;5034;2;5035;24;;;5031.5;187.625
1;160300;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1688.0
1;160300;STARFRUIT;5028;30;;;;;5034;2;5035;28;;;5031.0;174.15625
1;160400;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1688.0
1;160400;STARFRUIT;5028;31;;;;;5033;7;5035;31;;;5030.5;183.9609375
1;160500;STARFRUIT;5028;29;;;;;5035;29;;;;;5031.5;176.9921875
1;160500;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1688.0
1;160600;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1688.0
1;160600;STARFRUIT;5028;29;;;;;5034;2;5035;27;;;5031.0;172.6953125
1;160700;AMETHYSTS;9998;2;9996;2;9995;27;10004;2;10005;27;;;10001.0;1688.0
1;160700;STARFRUIT;5028;2;5027;27;;;5034;2;5035;27;;;5031.0;171.90625
1;160800;STARFRUIT;5028;29;;;;;5035;29;;;;;5031.5;176.7265625
1;160800;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1688.0
1;160900;STARFRUIT;5033;2;5028;26;;;5035;26;;;;;5034.0;186.8046875
1;160900;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;1688.0
1;161000;STARFRUIT;5029;29;;;;;5034;1;5035;2;5036;27;5031.5;197.9609375
1;161000;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1688.0
1;161100;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1688.0
1;161100;STARFRUIT;5029;24;;;;;5034;3;5035;1;5036;23;5031.5;195.8046875
1;161200;STARFRUIT;5029;2;5028;30;;;5035;32;;;;;5032.0;195.5625
1;161200;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1688.0
1;161300;STARFRUIT;5028;24;;;;;5035;24;;;;;5031.5;190.90625
1;161300;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1688.0
1;161400;STARFRUIT;5029;5;5028;27;;;5035;27;;;;;5032.0;183.40625
1;161400;AMETHYSTS;9995;27;;;;;9998;1;10005;27;;;9996.5;1690.0
1;161500;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1692.0
1;161500;STARFRUIT;5033;1;5028;32;;;5035;32;;;;;5034.0;184.859375
1;161600;STARFRUIT;5030;6;5027;27;;;5034;27;;;;;5032.0;176.2109375
1;161600;AMETHYSTS;10000;6;9995;27;;;10002;8;10005;27;;;10001.0;1692.0
1;161700;STARFRUIT;5027;22;;;;;5034;22;;;;;5030.5;180.6875
1;161700;AMETHYSTS;9998;10;9995;22;;;10005;22;;;;;10001.5;1692.0
1;161800;STARFRUIT;5028;1;5027;22;;;5034;1;5035;22;;;5031.0;182.015625
1;161800;AMETHYSTS;9996;1;9995;22;;;10002;1;10004;1;10005;22;9999.0;1692.0
1;161900;AMETHYSTS;9995;30;;;;;9998;7;10005;30;;;9996.5;1692.0
1;161900;STARFRUIT;5028;6;5027;30;;;5034;30;;;;;5031.0;175.7578125
1;162000;STARFRUIT;5028;6;5027;23;;;5034;23;;;;;5031.0;175.265625
1;162000;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1694.0
1;162100;STARFRUIT;5028;8;5027;25;;;5034;26;;;;;5031.0;178.15625
1;162100;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1694.0
1;162200;STARFRUIT;5028;30;;;;;5033;7;5034;1;5035;30;5030.5;185.828125
1;162200;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1694.0
1;162300;AMETHYSTS;9996;2;9995;30;;;9998;1;10002;3;10004;2;9997.0;1694.0
1;162300;STARFRUIT;5027;32;;;;;5034;32;;;;;5030.5;174.71875
1;162400;STARFRUIT;5028;29;;;;;5029;3;5035;30;;;5028.5;184.734375
1;162400;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;1694.0
1;162500;STARFRUIT;5033;1;5029;8;5028;22;5034;2;5035;20;;;5033.5;184.609375
1;162500;AMETHYSTS;9998;4;9996;2;9995;20;10004;2;10005;20;;;10001.0;1694.0
1;162600;STARFRUIT;5028;24;;;;;5029;5;5033;6;5034;1;5028.5;188.3515625
1;162600;AMETHYSTS;9998;8;9996;1;9995;23;10004;1;10005;23;;;10001.0;1703.0
1;162700;AMETHYSTS;9998;8;9995;30;;;10005;30;;;;;10001.5;1703.0
1;162700;STARFRUIT;5028;30;;;;;5035;30;;;;;5031.5;201.796875
1;162800;STARFRUIT;5029;6;5028;29;;;5035;29;;;;;5032.0;200.140625
1;162800;AMETHYSTS;9995;29;;;;;10002;4;10005;29;;;9998.5;1703.0
1;162900;STARFRUIT;5029;23;;;;;5036;23;;;;;5032.5;208.09375
1;162900;AMETHYSTS;10002;1;9995;23;;;10005;23;;;;;10003.5;1703.0
1;163000;STARFRUIT;5028;24;;;;;5029;1;5036;24;;;5028.5;205.9921875
1;163000;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;1705.0
1;163100;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1705.0
1;163100;STARFRUIT;5029;27;;;;;5034;5;5036;27;;;5031.5;216.2421875
1;163200;STARFRUIT;5029;29;;;;;5036;29;;;;;5032.5;206.0
1;163200;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;1705.0
1;163300;STARFRUIT;5030;28;;;;;5037;28;;;;;5033.5;206.0
1;163300;AMETHYSTS;9995;28;;;;;9998;11;10005;28;;;9996.5;1705.0
1;163400;STARFRUIT;5029;28;;;;;5030;1;5036;28;;;5029.5;206.0
1;163400;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1725.0
1;163500;AMETHYSTS;9998;2;9996;1;9995;29;10004;1;10005;29;;;10001.0;1725.0
1;163500;STARFRUIT;5030;30;;;;;5036;1;5037;29;;;5033.0;209.19287109375
1;163600;STARFRUIT;5035;1;5030;2;5029;23;5036;25;;;;;5035.5;208.0
1;163600;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1732.0
1;163700;STARFRUIT;5030;28;;;;;5037;28;;;;;5033.5;208.0
1;163700;AMETHYSTS;9998;6;9996;2;9995;26;10004;2;10005;26;;;10001.0;1732.0
1;163800;STARFRUIT;5033;4;5030;20;;;5037;20;;;;;5035.0;208.0
1;163800;AMETHYSTS;10000;4;9995;20;;;10005;20;;;;;10002.5;1732.0
1;163900;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1732.0
1;163900;STARFRUIT;5035;1;5029;22;;;5036;22;;;;;5035.5;208.0
1;164000;STARFRUIT;5030;2;5029;25;;;5036;27;;;;;5033.0;208.0
1;164000;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1732.0
1;164100;STARFRUIT;5029;28;;;;;5034;8;5036;28;;;5031.5;208.0
1;164100;AMETHYSTS;9998;4;9995;28;;;10005;28;;;;;10001.5;1732.0
1;164200;STARFRUIT;5029;32;;;;;5036;32;;;;;5032.5;208.0
1;164200;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1732.0
1;164300;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;1732.0
1;164300;STARFRUIT;5030;1;5029;27;;;5036;27;;;;;5033.0;208.0
1;164400;STARFRUIT;5029;29;;;;;5036;29;;;;;5032.5;208.0
1;164400;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;1732.0
1;164500;STARFRUIT;5029;26;;;;;5036;26;;;;;5032.5;208.0
1;164500;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1732.0
1;164600;STARFRUIT;5029;28;;;;;5036;28;;;;;5032.5;208.0
1;164600;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1732.0
1;164700;AMETHYSTS;10002;6;9996;2;9995;22;10004;2;10005;22;;;10003.0;1732.0
1;164700;STARFRUIT;5030;3;5029;22;;;5036;24;;;;;5033.0;208.0
1;164800;STARFRUIT;5030;1;5029;28;;;5036;29;;;;;5033.0;208.0
1;164800;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1744.0
1;164900;STARFRUIT;5029;27;;;;;5031;5;5036;27;;;5030.0;208.0
1;164900;AMETHYSTS;9998;3;9995;27;;;10005;27;;;;;10001.5;1744.0
1;165000;STARFRUIT;5029;1;5028;24;;;5034;8;5035;1;5036;24;5031.5;224.9921875
1;165000;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1744.0
1;165100;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;1750.0
1;165100;STARFRUIT;5029;3;5028;30;;;5035;30;;;;;5032.0;223.84375
1;165200;STARFRUIT;5029;32;;;;;5030;2;5035;2;5036;30;5029.5;225.8203125
1;165200;AMETHYSTS;9998;5;9996;2;9995;30;10004;2;10005;30;;;10001.0;1750.0
1;165300;STARFRUIT;5029;28;;;;;5036;28;;;;;5032.5;241.8515625
1;165300;AMETHYSTS;9996;1;9995;27;;;9998;6;10002;10;10004;1;9997.0;1752.0
1;165400;AMETHYSTS;9996;2;9995;27;;;9998;1;10000;6;10004;2;9997.0;1762.0
1;165400;STARFRUIT;5029;29;;;;;5032;6;5035;2;5036;27;5030.5;233.3046875
1;165500;STARFRUIT;5034;3;5030;4;5029;27;5036;27;;;;;5035.0;245.4609375
1;165500;AMETHYSTS;9998;10;9995;27;;;10005;27;;;;;10001.5;1762.0
1;165600;STARFRUIT;5030;25;;;;;5037;25;;;;;5033.5;256.671875
1;165600;AMETHYSTS;10002;3;9995;25;;;10005;25;;;;;10003.5;1762.0
1;165700;STARFRUIT;5030;1;5029;28;;;5034;4;5036;29;;;5032.0;252.2578125
1;165700;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1768.0
1;165800;AMETHYSTS;9998;5;9995;27;;;10005;27;;;;;10001.5;1768.0
1;165800;STARFRUIT;5030;27;;;;;5035;6;5037;27;;;5032.5;237.0
1;165900;STARFRUIT;5030;26;;;;;5037;26;;;;;5033.5;237.0
1;165900;AMETHYSTS;9998;2;9995;26;;;10005;26;;;;;10001.5;1768.0
1;166000;STARFRUIT;5030;23;;;;;5037;23;;;;;5033.5;257.53125
1;166000;AMETHYSTS;10002;1;9996;2;9995;21;10004;2;10005;21;;;10003.0;1768.0
1;166100;STARFRUIT;5030;29;;;;;5031;8;5035;7;5037;29;5030.5;255.0
1;166100;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;1770.0
1;166200;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1770.0
1;166200;STARFRUIT;5031;2;5030;28;;;5037;30;;;;;5034.0;277.375
1;166300;STARFRUIT;5030;22;;;;;5036;2;5037;20;;;5033.0;271.98046875
1;166300;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1770.0
1;166400;STARFRUIT;5030;30;;;;;5037;30;;;;;5033.5;273.359375
1;166400;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1770.0
1;166500;STARFRUIT;5030;26;;;;;5037;26;;;;;5033.5;272.81640625
1;166500;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;1770.0
1;166600;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1770.0
1;166600;STARFRUIT;5030;31;;;;;5036;1;5037;30;;;5033.0;271.515625
1;166700;STARFRUIT;5029;20;;;;;5036;20;;;;;5032.5;270.078125
1;166700;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;1770.0
1;166800;STARFRUIT;5029;23;;;;;5037;23;;;;;5033.0;271.13671875
1;166800;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;1770.0
1;166900;STARFRUIT;5029;32;;;;;5036;32;;;;;5032.5;268.61328125
1;166900;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1770.0
1;167000;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;1770.0
1;167000;STARFRUIT;5030;21;;;;;5037;21;;;;;5033.5;276.3984375
1;167100;STARFRUIT;5030;26;;;;;5035;2;5037;26;;;5032.5;273.6796875
1;167100;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1770.0
1;167200;STARFRUIT;5035;7;5030;30;;;5036;1;5037;29;;;5035.5;271.71484375
1;167200;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;1770.0
1;167300;STARFRUIT;5030;26;;;;;5035;4;5037;26;;;5032.5;285.39892578125
1;167300;AMETHYSTS;9996;2;9995;24;;;9998;3;10004;2;10005;24;9997.0;1770.0
1;167400;AMETHYSTS;9995;26;;;;;10002;6;10005;26;;;9998.5;1776.0
1;167400;STARFRUIT;5030;26;;;;;5035;5;5037;26;;;5032.5;285.24853515625
1;167500;STARFRUIT;5030;29;;;;;5037;29;;;;;5033.5;285.02783203125
1;167500;AMETHYSTS;10002;5;9995;29;;;10005;29;;;;;10003.5;1776.0
1;167600;AMETHYSTS;10000;4;9996;1;9995;27;10004;1;10005;27;;;10002.0;1786.0
1;167600;STARFRUIT;5032;4;5029;28;;;5036;28;;;;;5034.0;284.626953125
1;167700;AMETHYSTS;9995;25;;;;;9998;1;10005;25;;;9996.5;1786.0
1;167700;STARFRUIT;5029;25;;;;;5036;25;;;;;5032.5;284.26513671875
1;167800;AMETHYSTS;9998;10;9996;2;9995;22;10004;2;10005;22;;;10001.0;1788.0
1;167800;STARFRUIT;5029;24;;;;;5036;24;;;;;5032.5;285.0
1;167900;STARFRUIT;5029;23;;;;;5035;1;5036;22;;;5032.0;285.0
1;167900;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1788.0
1;168000;AMETHYSTS;10000;6;9996;1;9995;24;10004;1;10005;24;;;10002.0;1788.0
1;168000;STARFRUIT;5032;6;5029;25;;;5036;25;;;;;5034.0;285.0
1;168100;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;1788.0
1;168100;STARFRUIT;5029;29;;;;;5036;29;;;;;5032.5;285.0
1;168200;AMETHYSTS;9995;29;;;;;10000;3;10005;29;;;9997.5;1788.0
1;168200;STARFRUIT;5029;29;;;;;5032;3;5036;29;;;5030.5;285.0
1;168300;STARFRUIT;5029;25;;;;;5034;2;5036;25;;;5031.5;286.41015625
1;168300;AMETHYSTS;9998;10;9996;2;9995;23;10004;2;10005;23;;;10001.0;1788.0
1;168400;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1788.0
1;168400;STARFRUIT;5029;29;;;;;5034;3;5036;29;;;5031.5;286.771484375
1;168500;AMETHYSTS;10002;1;9996;2;9995;26;10004;2;10005;26;;;10003.0;1788.0
1;168500;STARFRUIT;5031;1;5030;28;;;5037;28;;;;;5034.0;289.0
1;168600;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;1790.0
1;168600;STARFRUIT;5031;5;5030;26;;;5037;26;;;;;5034.0;288.1328125
1;168700;STARFRUIT;5030;1;5029;27;;;5036;29;;;;;5033.0;287.44921875
1;168700;AMETHYSTS;9998;4;9996;2;9995;27;10004;2;10005;27;;;10001.0;1790.0
1;168800;AMETHYSTS;9998;2;9995;26;;;10005;26;;;;;10001.5;1790.0
1;168800;STARFRUIT;5030;26;;;;;5037;26;;;;;5033.5;288.0625
1;168900;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1790.0
1;168900;STARFRUIT;5029;25;;;;;5036;25;;;;;5032.5;286.423828125
1;169000;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1790.0
1;169000;STARFRUIT;5029;31;;;;;5036;31;;;;;5032.5;286.619140625
1;169100;STARFRUIT;5029;26;;;;;5036;26;;;;;5032.5;286.837890625
1;169100;AMETHYSTS;9996;1;9995;25;;;9998;4;10004;1;10005;25;9997.0;1790.0
1;169200;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;1798.0
1;169200;STARFRUIT;5035;1;5030;25;;;5037;25;;;;;5036.0;285.0
1;169300;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1798.0
1;169300;STARFRUIT;5030;29;;;;;5037;29;;;;;5033.5;285.0
1;169400;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1798.0
1;169400;STARFRUIT;5030;32;;;;;5037;32;;;;;5033.5;285.0
1;169500;STARFRUIT;5030;27;;;;;5037;27;;;;;5033.5;285.0
1;169500;AMETHYSTS;9996;1;9995;26;;;10002;6;10004;1;10005;26;9999.0;1798.0
1;169600;AMETHYSTS;9998;10;9996;2;9995;30;10004;2;10005;30;;;10001.0;1798.0
1;169600;STARFRUIT;5030;32;;;;;5031;1;5037;32;;;5030.5;285.0
1;169700;AMETHYSTS;9996;1;9995;27;;;10002;6;10004;1;10005;27;9999.0;1798.0
1;169700;STARFRUIT;5031;5;5030;28;;;5037;28;;;;;5034.0;287.73974609375
1;169800;STARFRUIT;5036;1;5030;28;;;5037;28;;;;;5036.5;287.78759765625
1;169800;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;1799.0
1;169900;STARFRUIT;5030;25;;;;;5037;25;;;;;5033.5;290.0
1;169900;AMETHYSTS;10002;1;9996;2;9995;23;10004;2;10005;23;;;10003.0;1799.0
1;170000;STARFRUIT;5030;26;;;;;5037;26;;;;;5033.5;301.7109375
1;170000;AMETHYSTS;9996;1;9995;25;;;10002;8;10004;1;10005;25;9999.0;1801.0
1;170100;AMETHYSTS;10000;5;9995;30;;;10005;30;;;;;10002.5;1801.0
1;170100;STARFRUIT;5033;6;5030;30;;;5035;3;5037;30;;;5034.0;304.05859375
1;170200;STARFRUIT;5030;2;5029;30;;;5034;3;5036;32;;;5032.0;297.9140625
1;170200;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1801.0
1;170300;STARFRUIT;5031;3;5030;24;;;5036;1;5037;23;;;5033.5;313.96875
1;170300;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1801.0
1;170400;STARFRUIT;5030;21;;;;;5036;1;5037;21;;;5033.0;311.09375
1;170400;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1801.0
1;170500;AMETHYSTS;9996;2;9995;30;;;9998;1;10002;10;10004;2;9997.0;1801.0
1;170500;STARFRUIT;5029;32;;;;;5036;32;;;;;5032.5;303.28125
1;170600;STARFRUIT;5029;27;;;;;5035;1;5036;26;;;5032.0;292.109375
1;170600;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1803.0
1;170700;STARFRUIT;5030;4;5029;31;;;5035;2;5036;29;;;5032.5;292.453125
1;170700;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1803.0
1;170800;STARFRUIT;5029;25;;;;;5035;1;5036;24;;;5032.0;291.390625
1;170800;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1803.0
1;170900;AMETHYSTS;9996;1;9995;24;;;10002;8;10004;1;10005;24;9999.0;1812.0
1;170900;STARFRUIT;5029;1;5028;24;;;5033;6;5035;25;;;5031.0;302.03125
1;171000;STARFRUIT;5028;21;;;;;5035;21;;;;;5031.5;299.3203125
1;171000;AMETHYSTS;10002;1;9996;1;9995;20;10004;1;10005;20;;;10003.0;1812.0
1;171100;STARFRUIT;5029;1;5028;25;;;5034;1;5035;24;;;5031.5;305.6484375
1;171100;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1814.0
1;171200;STARFRUIT;5027;25;;;;;5028;5;5034;27;;;5027.5;296.0
1;171200;AMETHYSTS;9998;6;9996;2;9995;25;10004;2;10005;25;;;10001.0;1814.0
1;171300;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1815.0
1;171300;STARFRUIT;5028;26;;;;;5034;1;5035;25;;;5031.0;298.1875
1;171400;STARFRUIT;5027;29;;;;;5034;29;;;;;5030.5;293.515625
1;171400;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;1815.0
1;171500;STARFRUIT;5027;22;;;;;5034;22;;;;;5030.5;292.1484375
1;171500;AMETHYSTS;9995;22;;;;;9998;6;10005;22;;;9996.5;1815.0
1;171600;STARFRUIT;5032;1;5027;23;;;5034;23;;;;;5033.0;284.2265625
1;171600;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1827.0
1;171700;AMETHYSTS;10002;8;10000;5;9996;2;10004;2;10005;20;;;10003.0;1827.0
1;171700;STARFRUIT;5030;5;5027;22;;;5033;2;5034;20;;;5031.5;281.90625
1;171800;STARFRUIT;5032;1;5027;21;;;5034;21;;;;;5033.0;284.734375
1;171800;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;1843.0
1;171900;STARFRUIT;5028;2;5027;29;;;5034;31;;;;;5031.0;297.5234375
1;171900;AMETHYSTS;9996;2;9995;29;;;9998;1;10004;2;10005;29;9997.0;1843.0
1;172000;STARFRUIT;5028;27;;;;;5035;27;;;;;5031.5;309.21875
1;172000;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;1845.0
1;172100;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1845.0
1;172100;STARFRUIT;5029;27;;;;;5035;1;5036;26;;;5032.0;318.9453125
1;172200;STARFRUIT;5029;2;5028;29;;;5035;31;;;;;5032.0;313.921875
1;172200;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1845.0
1;172300;STARFRUIT;5028;21;;;;;5035;21;;;;;5031.5;298.0
1;172300;AMETHYSTS;10002;3;9995;21;;;10005;21;;;;;10003.5;1845.0
1;172400;STARFRUIT;5029;22;;;;;5035;1;5036;22;;;5032.0;298.0
1;172400;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1849.0
1;172500;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1849.0
1;172500;STARFRUIT;5029;25;;;;;5036;25;;;;;5032.5;298.0
1;172600;STARFRUIT;5030;2;5029;22;;;5036;24;;;;;5033.0;298.0
1;172600;AMETHYSTS;9998;7;9996;2;9995;22;10004;2;10005;22;;;10001.0;1849.0
1;172700;STARFRUIT;5035;1;5030;24;;;5037;24;;;;;5036.0;298.0
1;172700;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1849.0
1;172800;STARFRUIT;5030;28;;;;;5036;1;5037;27;;;5033.0;298.0
1;172800;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1849.0
1;172900;AMETHYSTS;9995;30;;;;;10002;6;10005;30;;;9998.5;1849.0
1;172900;STARFRUIT;5030;30;;;;;5037;30;;;;;5033.5;298.0
1;173000;STARFRUIT;5030;29;;;;;5037;29;;;;;5033.5;298.0
1;173000;AMETHYSTS;9996;1;9995;28;;;9998;3;10004;1;10005;28;9997.0;1849.0
1;173100;STARFRUIT;5030;27;;;;;5037;27;;;;;5033.5;298.0
1;173100;AMETHYSTS;9998;6;9995;27;;;10005;27;;;;;10001.5;1855.0
1;173200;STARFRUIT;5031;2;5030;27;;;5037;29;;;;;5034.0;298.0
1;173200;AMETHYSTS;9996;2;9995;27;;;10002;9;10004;2;10005;27;9999.0;1855.0
1;173300;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1855.0
1;173300;STARFRUIT;5031;20;;;;;5037;1;5038;20;;;5034.0;298.0
